Town,Postcode
Skeehans,E91
Skehanard,X35
Sleady,E91
Sleadycastle,E91
Sleveen,P36
Sleveen,X42
Slievekeale,X91
Slieveroe,X91
Sligaunagh,X35
Smallquarter,E91
Smoor,X91
Smoor Beg,X42
Somerville,X91
Southways,X35
Sporthouse,X91
Spring,X35
Spring Marquis,X35
Springduke,X35
Springfield,P51
Springfield Lower,P36
Springfield Upper,P36
Springhill,X91
Stael,P36
Stonehouse,X91
Stradbally,X42
Stradbally Beg,X42
Stradbally More,X42
Strancally,P36
Summerhill,P36
Sunlawn,P51
Tallacoolbeg,X35
Tallacoolmore,X35
Tallow,P51
Tallow Hill,P51
Tallowbridge Lands,P51
Tankardstown,X42
Templars Hall,X91
Templemichael,P36
Templeyvrick,X42
Terrystrang,X35
The Burgery,X35
The Cross,X91
The Glen,X91
The Harbour,X91
The Hill,E32
The Hill,X42
The Island,X91
The Laurels,E91
The New Line,X42
The Paddocks,P51
The Quay,X91
The Spring,X35
The Strand,X91
The Vee,X42
The Woodlands,X91
Tickincor,E91
Tigroe,X91
Tinalira,E91
Tinnabinna,P36
Tinnalyra,P36
Tinnock,P36
Tintur,P51
Tircullen,P51
Tober,P51
Toor,E91
Toor,P36
Toor,P51
Tooracurragh,E91
Tooradoo,P51
Toorala,E91
Tooranaraheen,P51
Tooraneena,E91
Toornageeha,P51
Toorreagh,E91
Toureen,E91
Toureen West,E91
Tourin,P51
Tourin Demesne,P51
Tournore,X35
Tourtane,P51
Towergare,X91
Town Court,X35
Townparks East,P51
Townparks West,P51
Towns Park,P51
Towns Park West,P51
Tramore,X91
Tubbernahulla,P51
Tubrid,P51
Turbeha,P51
Twomilebridge,X35
Tycor,X91
Upper Curragh,P36
Ursuline Business P,X91
Vicarstown,X35
Viewmount,X91
Villierstown,P51
W.I.T. West Campus,X91
Waterford,X91
Waterford Airport,X91
Westtown,X91
Whitechurch,X35
Whitefield,X91
Whitehousequarter,E91
Whitesfort,E91
Whitestown,E32
Whitestown,X42
Whitestown West,E32
Whitfield,X91
Whitfield South,X91
Williamstown,X42
Williamstown,X91
Windgap,E32
Windgap,X35
Woodbine Hill,P36
Woodhouse,E91
Woodhouse,X42
Woodstock,P51
Woodstown,X91
