Town,Postcode
Raheens,P43
Raheens East,P43
Ringaskiddy,P43
Ringport Business P,P43
Riverstick,P43
Robertstown,P43
Sallymount,P43
Seaview Place,P43
Shanagraigue,P43
Shanavally,P43
Shanbally,P43
Shanbally Cross,P43
Shannonpark,P43
Slieveroe,P43
Stoney Boreen,P43
The Glen,P43
The Hill,P43
The Point,P43
The Rock,P43
The Square,P43
Upper Fountainstown,P43
Upper Shanbally,P43
Watermeadow,P43
Waterpark,P43
Weaver's Point,P43
Westwood,P43
Willow Hill,P43
Fortrobert,P47
Farrannasheshery,P47
Farranmareen,P47
Farnanes,P47
Farnahineena,P47
Enniskeane,P47
Edencurra,P47
Dunmanway,P47
Droumlough,P47
Droumleena,P47
Droumfeigh,P47
Droumdrastil,P47
Droumdeega,P47
Dromidiclough West,P47
Dromidiclough,P47
Dromerk,P47
Dromduvane,P47
Drombofinny,P47
Dromavane,P47
Dromasta,P47
Drinagh West,P47
Drinagh East,P47
Drimoleague,P47
Driminidy South,P47
Driminidy North,P47
Desert Cross,P47
Desert,P47
Derrynagree West,P47
Derrynagree East,P47
Derrynagree,P47
Derrymeeleen,P47
Derrylahan,P47
Derryduff,P47
Derrycool,P47
Derryclogh Upper,P47
Derryclogh Lower,P47
Derry,P47
Derrinasafa,P47
Derrinacahara,P47
Derrigra West,P47
Derrigra,P47
Derreens,P47
Derreenaspeeg,P47
Derreenacrinnig Wes,P47
Derreenacrinnig Eas,P47
Derraugh,P47
Demesne,P47
Deelish,P47
Darkwood,P47
Connagh,P47
Clountiquirk,P47
Clounties West,P47
Clounties,P47
Cloonkirgeen,P47
Cloonareague,P47
Clonomara,P47
Clogher,P47
Clodagh,P47
Clashnacrona,P47
Clashduff,P47
Clash,P47
Castletownkenneigh,P47
Castletown,P47
Castlelands,P47
Castledonovan,P47
Castlederry,P47
Cashloura,P47
Cashel More,P47
Cashel Beg,P47
Carrigskullihy,P47
Carrigroe,P47
Carrigmore,P47
Carrigeen,P47
Carrigbaun,P47
Carhuvouler,P47
Cappadineen East,P47
Cappa,P47
Caherkirky,P47
Caheragh North,P47
Caheragh,P47
Caher,P47
Ballymoney,P47
Ballyhalwick,P47
Ballyhadown,P47
Ballineen,P47
Ballinard,P47
Ballinacarriga,P47
Ballaghanure,P47
Aultagh,P47
Ardkitt West,P47
Ardkitt East,P47
Ardkitt,P47
Ardkilleen,P47
Ardea,P47
Ardcahan East,P47
Ardcahan,P47
Antmount,P47
Annees,P47
Angram,P47
Ahiohill More,P47
Ahiohill,P47
Ahinane,P47
Ahilnane,P47
Aherlick,P47
Ahakeera,P47
Acres,P47
Garlands,P47
Garranelahan,P47
Garranes,P47
Garrybaun,P47
Garryglass,P47
Glanaclogha,P47
Glanycarney,P47
Gleann,P47
Gloun,P47
Gloun North,P47
Gloundha,P47
Gortaleen,P47
Gortanure,P47
Gortnamucklagh,P47
Gortnascreena,P47
Gortroe,P47
Goulacullin,P47
Grillagh,P47
Gurranes North,P47
Gurranes South,P47
Gurteen,P47
Gurteeniher,P47
Gurteennasowna,P47
Gurteenroe,P47
Hawthorn,P47
Hollyhill,P47
Hollyhill South,P47
Inch,P47
Inchadereen,P47
Inchafune,P47
Inchincurka,P47
Inchingerig,P47
Inchireagh,P47
Keel,P47
Keel South,P47
Keelaraheen,P47
Keelnacronagh East,P47
Keelnacronagh West,P47
Kilbarry,P47
Kilbarry East,P47
Kilbarry West,P47
Kilcaskan,P47
Kilcolman,P47
Kilcolman Park,P47
Kildee,P47
Killahane,P47
Killaneer,P47
Killaveenogue,P47
Killeens,P47
Killowen,P47
Kilmalooda,P47
Kilmore,P47
Kilnadur,P47
Kilnahera East,P47
Kilnahera West,P47
Kilnameela,P47
Kilronane,P47
Kilronane East,P47
Kilrush,P47
Kilscohanagh,P47
Kilvelogue,P47
Kilvurra,P47
Kinneigh,P47
Kinneigh West,P47
Kinrath,P47
Kippagh,P47
Knockaghaduff,P47
Knockane,P47
Knockaneady,P47
Knockariblihane,P47
Knockawaddra,P47
Knockduff,P47
Knockeenbue,P47
Knockeenbwee,P47
Knockeenbwee Lower,P47
Knockeenbwee Upper,P47
Knockgorm,P47
Knockmacool,P47
Knockmore,P47
Lackabaun,P47
Lackanashinagh,P47
Lahana,P47
Lahana West,P47
Lakelands,P47
Laravoolta,P47
Leitra Lower,P47
Leitra Upper,P47
Lettergorman,P47
Lisbealad,P47
Lisbealad East,P47
Lisbealad West,P47
Lisbehegh,P47
Liscroneen,P47
Lisheenleigh,P47
Lisnacunna,P47
Lissane Lower,P47
Lissane Upper,P47
Lissarourke,P47
Lissicorrane,P47
Longbridge,P47
Loughcrot,P47
Madore,P47
Mallow,P47
Manch,P47
Manch Middle,P47
Manch West,P47
Maugh,P47
Maulabracka,P47
Maulagh,P47
Maulagow,P47
Maulanimirish,P47
Maulanimirish Lower,P47
Maulbrack East,P47
Maulbrack West,P47
Maulcorragh,P47
Maulnarouga,P47
Maulnaskeha,P47
Mawbeg East,P47
Mawbeg West,P47
Mawmore East,P47
Mawmore West,P47
Meenies,P47
Meenies East,P47
Meenies Lower,P47
Meenies Middle,P47
Meenies Upper,P47
Milane,P47
Milleenanannig,P47
Minanes,P47
Mohona,P47
Moneygave East,P47
Moneygave West,P47
Moneylea,P47
Moneynacroha,P47
Moneyreague,P47
Moreigh,P47
Mullaghmesha,P47
Murragh,P47
Neaskin,P47
Nedineagh East,P47
Nedineagh West,P47
Paddock,P47
Palaceanne,P47
Phale Lower,P47
Phale Upper,P47
Pike,P47
Pookeen,P47
Rea,P47
Rearahinagh,P47
Reavouler,P47
Reenroe,P47
Rockmount,P47
Rushfield,P47
Scrahane,P47
Seehanes,P47
Shanacashel,P47
Shanaclough,P47
Shanacrane,P47
Shanacrane Cross,P47
Shanacrane East,P47
Shanacrane West,P47
Shanagh,P47
Shanaway,P47
Shanaway East,P47
Shanaway Middle,P47
Shanaway West,P47
Shandrum,P47
Shanlaragh,P47
Shean,P47
Shehy More,P47
Shiplake,P47
Shronacarton,P47
Sillahertane,P47
Sleenoge,P47
Sunville,P47
Teadies Lower,P47
Teadies Upper,P47
Teenagh,P47
The Paddock,P47
Togher,P47
Tonafora,P47
Toneagh,P47
Toom,P47
Tooraheen,P47
Tooreen,P47
Toughbawn,P47
Toughmacdermody,P47
Tullagh,P47
Tullyglass,P47
Underhill,P47
Underhill Commercia,P47
Willsgrove,P47
Frankfort,P51
Foyle,P51
Fortgrady,P51
Foiladown,P51
Flintfield,P51
Firville West,P51
Firville,P51
Finnanfield,P51
Fiddane Upper,P51
Fiddane,P51
Fermoyle,P51
Fermoy Road,P51
Ferm,P51
Farrankeal,P51
Farrangeel,P51
Farrandoyle,P51
Farrancotter,P51
Farran,P51
Fairgreen,P51
Euro Business Park,P51
Euglaune,P51
Esk North,P51
Egmont,P51
Eden Hill,P51
East End,P51
Earls Court,P51
Dysert,P51
Dunmahon,P51
Dunbarry,P51
Dún an Óir,P51
Duinch,P51
Ducleagh,P51
Duarrigle,P51
Duarigle,P51
Dromtarriff,P51
Dromsligo,P51
Dromskehy,P51
Dromsiveen,P51
Dromsicane,P51
Dromscarra,P51
Dromroe Commons,P51
Dromrastill,P51
Drompeach,P51
Dromore South,P51
Dromore North,P51
Dromore Lower,P51
Dromore,P51
Dromineen,P51
Drominahilla,P51
Drominagh South,P51
Drominagh North,P51
Drominagh,P51
Dromin,P51
Dromdowney Upper,P51
Dromdowney Lower,P51
Dromdowney,P51
Dromdeer West,P51
Dromdeer East,P51
Dromdeer,P51
Dromcummer More,P51
Dromcummer Beg,P51
Drombeg,P51
Dromanarrigle,P51
Dromalour Industria,P51
Dromalour,P51
Dromahoe,P51
Dromahane Cross,P51
Dromahane,P51
Dromagh,P51
Drishane More,P51
Drishane Castle,P51
Drishane Beg,P51
Drinagh East,P51
Drinagh,P51
Dooneen,P51
Doonawanly,P51
Doon,P51
Donoure West,P51
Donoure Middle,P51
Donoure East,P51
Doneraile,P51
Derryvillane,P51
Derryorgan,P51
Derryleagh,P51
Derrygowna,P51
Derrygalun,P51
Derry,P51
Derrishal,P51
Derrinatubrid,P51
Derrinamona,P51
Derrinagree,P51
Derreen,P51
Derragh,P51
Demesne,P51
Dannanstown,P51
Danesfort,P51
Convabeg,P51
Connaberry,P51
Conna Hill,P51
Conna,P51
Commons South,P51
Commanes Cross,P51
Commane,P51
College Wood,P51
Cois Leasa,P51
Coalpits,P51
Clyda Business Park,P51
Clyda,P51
Cloverhill,P51
Cloustoge,P51
Cloughoulamore,P51
Close,P51
Cloontycommade,P51
Cloonteens,P51
Cloongeel,P51
Cloonbane,P51
Cloon,P51
Clontinty,P51
Clonmeen,P51
Clongeel,P51
Clonfert,P51
Clonbannin West,P51
Clonbannin East,P51
Clonbannin Cross,P51
Cloghvoula,P51
Cloghvoolia,P51
Cloghlucas North,P51
Cloghlucas,P51
Clogher Demesne,P51
Clogher,P51
Clogheen,P51
Cloghboola Beg,P51
Cloghboola,P51
Clifford,P51
Clenor South,P51
Clenor North,P51
Cleanrath,P51
Clashnabuttery,P51
Clashnabrook,P51
Clashmorgan,P51
Clashganniv,P51
Clashelane,P51
Clashaganniv,P51
Clash,P51
Claratlea,P51
Claragh More,P51
Clara Beg,P51
Churchtown,P51
Churchfield,P51
Church View,P51
Church Hill,P51
Chapel View,P51
Cecilstown,P51
Castlewidenham,P51
Castleview,P51
Castletownroche,P51
Castlesaffron,P51
Castlepook South,P51
Castlepook North,P51
Castlepark Village,P51
Castlepark,P51
Castlemagner,P51
Castlemacauliffe,P51
Castlelohort Demesn,P51
Castlelands,P51
Castlekevin,P51
Castlecor Demesne,P51
Castlecor,P51
Castleblagh,P51
Castlebarrett,P51
Castle McCarthy,P51
Carrigoon,P51
Carrigmore,P51
Carrigleigh,P51
Carrigleagh,P51
Carrigeen West,P51
Carrigeen Hill,P51
Carrigeen East,P51
Carrigeen,P51
Carrigduff,P51
Carrigcleena More,P51
Carrigcleena Beg,P51
Carrigcleena,P51
Carrigcastle,P51
Carrigaunroe,P51
Carriganes,P51
Carrigane,P51
Carrigaline,P51
Carrigacunna,P51
Carrigacooleen,P51
Carrig Demesne,P51
Carrig,P51
Carraganaltig,P51
Carkerbeg,P51
Carker Middle,P51
Carker,P51
Carhookeal,P51
Cappaphaudeen,P51
Cappagh Cross,P51
Cappagh,P51
Cairn Woods,P51
Cahermee,P51
Caherduggan South,P51
Caherduggan,P51
Caherdowney,P51
Caherbarnagh West,P51
Caherbarnagh Lower,P51
Caherbarnagh,P51
Caheraveelane,P51
Caher,P51
Ballyquane,P51
Ballyphilibeen,P51
Ballynoe,P51
Ballynattin,P51
Ballynaraha,P51
Ballynamuddagh,P51
Ballynamona,P51
Ballynageehy,P51
Ballymurphy Upper,P51
Ballymurphy Lower,P51
Ballymonteen,P51
Ballymee,P51
Ballymaquirk,P51
Ballymague,P51
Ballymagooly,P51
Ballymacpierce,P51
Ballymacphilip Lowe,P51
Ballymacphilip,P51
Ballymacmurragh,P51
Ballymacmoy,P51
Ballymaclawrence,P51
Ballymacdaugh,P51
Ballymacallen,P51
Ballylusky,P51
Ballylegan,P51
Ballyknockane,P51
Ballyknock South,P51
Ballyknock North,P51
Ballyknock,P51
Ballykitt,P51
Ballykenly,P51
Ballykeating,P51
Ballyhourode,P51
Ballyhoura Bridge,P51
Ballyhoura,P51
Ballyhoulihan,P51
Ballyhooly,P51
Ballyhoolahan West,P51
Ballyhimock,P51
Ballyhillogue,P51
Ballyhest West,P51
Ballyhest East,P51
Ballyheen North,P51
Ballyheen Middle,P51
Ballyheen,P51
Ballyhass Lakes,P51
Ballyhass,P51
Ballyguyroe South,P51
Ballyguyroe North,P51
Ballygrillihan,P51
Ballygriggan,P51
Ballygriffin,P51
Ballygrady South,P51
Ballygrady North,P51
Ballygrace,P51
Ballygown,P51
Ballygiblin,P51
Ballygarrett,P51
Ballygarrane,P51
Ballyfilibeen,P51
Ballyerrin,P51
Ballyellis,P51
Ballyduff,P51
Ballyduane West,P51
Ballyduane East,P51
Ballyduane,P51
Ballydoyle,P51
Ballydineen,P51
Ballydesmond,P51
Ballydaly Upper,P51
Ballydaly,P51
Ballydaheen West,P51
Ballydaheen Industr,P51
Ballydaheen East,P51
Ballydaheen,P51
Ballydague,P51
Ballycushen,P51
Ballycullane,P51
Ballyclough,P51
Ballyclogh,P51
Ballybride Upper,P51
Ballybride Lower,P51
Ballybrack,P51
Ballyboneill,P51
Ballyboght,P51
Ballybeg West,P51
Ballybeg Middle,P51
Ballybeg East,P51
Ballybeg,P51
Ballybane,P51
Ballyanthony,P51
Ballyandrew,P51
Ballyadeen,P51
Ballyadam,P51
Ballinvuskig West,P51
Ballinvuskig East,P51
Ballinvoher,P51
Ballintubber,P51
Ballintlea South,P51
Ballinscurloge,P51
Ballinroe,P51
Ballinree,P51
Ballinookery,P51
Ballinlegane,P51
Ballinkeen,P51
Ballinguile,P51
Ballindillanig,P51
Ballincurrig,P51
Ballinatrilla,P51
Ballinatona,P51
Ballinaraha,P51
Ballinamuck,P51
Ballinamongree,P51
Ballinamona Cross,P51
Ballinamona,P51
Ballinaltig,P51
Ballinagar,P51
Ballinaboul,P51
Avondale,P51
Auburn,P51
Aubane,P51
Assolas,P51
Ashgrove,P51
Arduinne,P51
Ardskeagh,P51
Ardnageeha,P51
Ardmore Hill,P51
Ardleag,P51
Ardglass,P51
Ardeen,P51
Ardaprior,P51
Ardadam,P51
Árd na Greine,P51
Annesgrove,P51
Annakisha,P51
Annagloor,P51
Annagh North,P51
Annagh,P51
Annabella Cottages,P51
Annabella,P51
Analeentha,P51
An Gleann Úll,P51
Altamira,P51
Allensbridge,P51
Aldworth,P51
Ahane,P51
Aghern West,P51
Aghern Upper,P51
Aghern East,P51
Aghern,P51
Aghaneenagh,P51
Adrivale,P51
Acres,P51
Abbeyswell,P51
Gairdin na Null,P51
Garragort,P51
Garranachole,P51
Garranbaun,P51
Garraneribbeen,P51
Garraunawarrig Lowe,P51
Garraunawarrig Uppe,P51
Garraunteefineen,P51
Garraveasoge,P51
Garrison,P51
Garryann,P51
Garrycaheragh,P51
Garryduff,P51
Garryhintoge,P51
Garrynagearagh,P51
Garrynagoul,P51
Gearanaskagh,P51
Geararoe,P51
Glandine,P51
Glandonohoe,P51
Glannaharee,P51
Glannoge,P51
Glantane,P51
Glantaunmacarthy,P51
Glanworth,P51
Glash Bridge,P51
Glasha,P51
Glashaboy,P51
Glashaboy East,P51
Glashaboy West,P51
Glashakinleen East,P51
Glashakinleen West,P51
Glasheen,P51
Glasshouse,P51
Glebe,P51
Glen North,P51
Glen South,P51
Glenacroghery,P51
Glenafana,P51
Glenagare,P51
Glenagurteen,P51
Glenatore Upper,P51
Glencarney,P51
Glencollins Lower,P51
Glencollins Upper,P51
Glenfield North,P51
Glenfield South,P51
Glengoura Lower,P51
Glengoura Upper,P51
Glenlahan,P51
Glenlara,P51
Glenleigh,P51
Glenlohane,P51
Glenmount,P51
Glennakeel North,P51
Glennakeel South,P51
Glennakeel West,P51
Glennaknockane,P51
Glennamucklagh East,P51
Glennamucklagh West,P51
Glenreagh,P51
Glenreigh,P51
Glentane,P51
Glentaneatnagh Sout,P51
Glentanemacelligot,P51
Glentrasna,P51
Glentrasna North,P51
Glenview,P51
Glounavigue,P51
Gloundine,P51
Glounlahan,P51
Glounminane,P51
Glountane,P51
Glountanefinnane,P51
Glynn,P51
Gneeves,P51
Gneeves North,P51
Gooseberryhill,P51
Gortageen,P51
Gortanelig,P51
Gortateebue,P51
Gortavehy East,P51
Gortavehy West,P51
Gortavoher,P51
Gortbofinna,P51
Gortearagh,P51
Gortknockaneroe,P51
Gortmolire,P51
Gortmore,P51
Gortnacreha,P51
Gortnafira,P51
Gortnaglogh,P51
Gortnagraige,P51
Gortnagross,P51
Gortroche,P51
Gortroe,P51
Gouganes,P51
Goulds Hill,P51
Graig,P51
Granard,P51
Grandy,P51
Grange,P51
Grange Cross,P51
Grange East,P51
Greenane,P51
Greenfield,P51
Greenhall,P51
Greenhill,P51
Groine,P51
Gurrane,P51
Gurranedubh,P51
Gurranes,P51
Gurteen,P51
Gurteenard,P51
Gurteenbeha,P51
Gurteenroe,P51
Gurteragh,P51
Hazelwood,P51
Hazelwood Court,P51
Heatherside,P51
High Greenane,P51
Highland View,P51
Hillcrest,P51
Hollymount,P51
Horgan's Cross,P51
Horseclose,P51
Horsemount North,P51
Horsemount South,P51
Hospital Hill,P51
Ida Business & Tech,P51
Ida Industrial Esta,P51
Imogane,P51
Inchakevin,P51
Inchamay,P51
Inchantotane,P51
Inches,P51
Inchidaly,P51
Inchileigh,P51
Inchnagree,P51
Inchnapallas,P51
Ironmines,P51
Island,P51
Islandave,P51
Islandbrack,P51
Johnsbridge,P51
Johnstown,P51
Jordan's Bridge,P51
Jordanstown,P51
Kanturk,P51
Keale,P51
Keale North,P51
Keale South,P51
Kealmanagh,P51
Keel,P51
Keelnahulla,P51
Kilbarrahan,P51
Kilbarry,P51
Kilbrack,P51
Kilbrin,P51
Kilbroney,P51
Kilburn,P51
Kilcanway,P51
Kilcaskan,P51
Kilclare Lower,P51
Kilclare Upper,P51
Kilclousha,P51
Kilcolman,P51
Kilcolman East,P51
Kilcolman West,P51
Kilconnor,P51
Kilcoran,P51
Kilcoran South,P51
Kilcorney,P51
Kilcronat,P51
Kilcronatmountain,P51
Kilcummer,P51
Kiletra,P51
Kilgilky North,P51
Kilgilky South,P51
Kilgobban,P51
Kilgrogan,P51
Kilknockin,P51
Killagrohan,P51
Killasseragh,P51
Killathy,P51
Killavallig,P51
Killavorilla,P51
Killavoy,P51
Killavullen,P51
Killeagh,P51
Killeen,P51
Killeenleagh,P51
Killemera,P51
Killetragh,P51
Killinane,P51
Killisane,P51
Killowen,P51
Killuragh,P51
Kilmaclenine,P51
Kilmacoom,P51
Kilmacow,P51
Kilmacrane,P51
Kilmacrane Lower,P51
Kilmacrane Upper,P51
Kilmacrane West,P51
Kilmeedy East,P51
Kilmeedy West,P51
Kilmeen,P51
Kilmichael,P51
Kilpadder,P51
Kilpadder South,P51
Kilpatrick,P51
Kilphillibeen,P51
Kilquane,P51
Kilroe,P51
Kilrush,P51
Kilvealaton East,P51
Kilvealaton West,P51
Kilvickanease,P51
Kippagh,P51
Kippagh Middle,P51
Kippagh North,P51
Kippagh South,P51
Kiskeam,P51
Kiskeam Lower,P51
Kiskeam Upper,P51
Knock,P51
Knockaclarig,P51
Knockacluggin,P51
Knockacool,P51
Knockacummer,P51
Knockacur,P51
Knockafurtig,P51
Knockagolig,P51
Knockahorrea,P51
Knockahorrea East,P51
Knockahorrea West,P51
Knockakeo,P51
Knockalohert,P51
Knockanannig,P51
Knockanare,P51
Knockane,P51
Knockaneroe,P51
Knockanroe,P51
Knockapogue,P51
Knockardbane,P51
Knockardfree,P51
Knockardrahan,P51
Knockardsharriv,P51
Knockardsharrive,P51
Knockaroura,P51
Knockastickane,P51
Knockastuckane,P51
Knockatooan,P51
Knockatuder,P51
Knockavaddra,P51
Knockavoreen,P51
Knockballymartin,P51
Knockbarry,P51
Knockbrack,P51
Knockcahill,P51
Knockcloona,P51
Knockdrislaught,P51
Knockduff Lower,P51
Knockduff Upper,P51
Knockeenacurrig Eas,P51
Knockeenacurrig Wes,P51
Knockeenadallane,P51
Knockeenagearagh,P51
Knockeenagullane,P51
Knockerourke,P51
Knockgorm,P51
Knocklaugh,P51
Knockmanagh,P51
Knockmourne,P51
Knocknacappul,P51
Knocknacarracoosh,P51
Knocknacolan,P51
Knocknacurragh,P51
Knocknagallane,P51
Knocknagapple,P51
Knocknageeha,P51
Knocknageeha South,P51
Knocknagree,P51
Knocknagurrane,P51
Knocknakilla,P51
Knocknaloman,P51
Labbacally,P51
Lacka,P51
Lacka Cross,P51
Lackabane,P51
Lackadotia,P51
Lackaleigh,P51
Lackanalooha,P51
Lackaneen,P51
Lackaroe,P51
Lackbrack,P51
Lackeel,P51
Lackeen,P51
Lacken,P51
Lackenbehy,P51
Lackendarragh,P51
Lackfrancis,P51
Lacknamona,P51
Lagg,P51
Laght,P51
Lahakinneen,P51
Laharan,P51
Laharan East,P51
Laharn,P51
Lakevale,P51
Lavally Lower,P51
Lavally Upper,P51
Laxie,P51
Leacht Cross,P51
Leamnalehy,P51
Leap,P51
Leaselands,P51
Leir,P51
Lighthouse,P51
Liscahane,P51
Liscarroll,P51
Liscongill,P51
Liscreagh,P51
Lisdangan,P51
Lisduggan North,P51
Lisduggan South,P51
Lisgriffin,P51
Lisgriffin Cross,P51
Lisheen,P51
Lisheenafeela,P51
Liskelly,P51
Lisleagh,P51
Lislehane,P51
Lismeelcunnin,P51
Lismeelcunnin Lower,P51
Lismeelcunnin Upper,P51
Lismire,P51
Lisnaboy,P51
Lisnabrin Lower,P51
Lisnabrin North,P51
Lisnabrin South,P51
Lisnacon,P51
Lisnagoorneen,P51
Lisnagrough,P51
Lisnashearshane,P51
Lisrobin,P51
Lisrobin West,P51
Lissa,P51
Lissaniska,P51
Lissanisky,P51
Lissard,P51
Lodge,P51
Lohort,P51
Lohort East,P51
Lohort West,P51
Lombardstown,P51
Longacre,P51
Longueville,P51
Longueville North,P51
Longueville South,P51
Lougharuane,P51
Lougheagle,P51
Loughlea,P51
Loughquin,P51
Loumanagh,P51
Loumanagh North,P51
Loumanagh South,P51
Lower Dromore,P51
Lower Glasha,P51
Lower Glenlara,P51
Lower Quartertown,P51
Lower Scarragh,P51
Lynden Downs,P51
Lyraneag,P51
Lyravuckane,P51
Lyre,P51
Lyredaowen,P51
Mahanagh,P51
Majestic Business P,P51
Mallow,P51
Mallow Business Park,P51
Manning,P51
Manning's Cross,P51
Marble Hill,P51
Marian Terrace,P51
Market Square,P51
Marybrook,P51
Maule,P51
McAllister Way,P51
Meadow Grove,P51
Meelaherragh,P51
Meelin,P51
Meenagloghrane,P51
Meenatarriff,P51
Meenegorman,P51
Meennaraheeny,P51
Meens,P51
Meenskeha,P51
Meenskeha East,P51
Meentinny West,P51
Meentyflugh,P51
Mill Race Park,P51
Milleen,P51
Milleenboy,P51
Milleenduff,P51
Millstreet,P51
Millview Cross,P51
Minehill,P51
Minos,P51
Moanroe,P51
Modeligo,P51
Mogeely,P51
Mogeely Lower,P51
Mogeely Upper,P51
Moher,P51
Mohereen,P51
Monagoun,P51
Monaloo,P51
Monanimy,P51
Monanimy Lower,P51
Monanimy Upper,P51
Monaparson,P51
Monaveel,P51
Monee,P51
Monee East,P51
Monee West,P51
Moneen,P51
Mount Alvernia Hosp,P51
Mount Lake,P51
Mount Leader,P51
Mount Leader Indust,P51
Mount Russell,P51
Mountbridget,P51
Mountcain,P51
Mountcorbitt,P51
Mountinfant,P51
Mountkeeffe,P51
Mountnagle,P51
Mountnorth,P51
Mountprospect,P51
Mourneabbey,P51
Moydilliga,P51
Moygue,P51
Muingyroogeen,P51
Mullaghroe,P51
Mullintoura,P51
Mushera,P51
Nadd,P51
Nadd Beg,P51
Naglesborough,P51
Nano Nagle Centre,P51
New Twopothouse,P51
Newberry,P51
Newberry Cross Indu,P51
Newberry Industrial,P51
Newgrove,P51
Newmarket,P51
Newtown,P51
Nohoval,P51
Nohoval Upper,P51
Nohovaldaly,P51
Nursery Cottages,P51
Nursetown,P51
Oakwood,P51
Old Dromore,P51
Oldcourt,P51
Oldtown,P51
Oliver's Cross,P51
Orchard Grove,P51
Paal East,P51
Paal West,P51
Pairc an Tobar,P51
Pallas,P51
Park,P51
Park North,P51
Park South,P51
Park West,P51
Parkacunna,P51
Parkadallane,P51
Parkclough,P51
Parkmountain,P51
Pencil Hill,P51
Pendy's Cross,P51
Pepperhill,P51
Pleasure Hill,P51
Ploverfield,P51
Poulleagh,P51
Poulnareagha,P51
Pound Hill,P51
Powerstown,P51
Priory,P51
Prohus,P51
Pulleen,P51
Quartertown,P51
Quartertown Industr,P51
Quartertown Mills,P51
Quartertown Upper,P51
Rahan,P51
Rahard,P51
Raheen,P51
Railway View,P51
Rath,P51
Rathclare,P51
Rathcoole,P51
Rathdaggan,P51
Rathdrum,P51
Rathduane,P51
Rathmaher,P51
Rathmore,P51
Rathnacarton,P51
Rathnadarrahy,P51
Rathnagard,P51
Rathnee,P51
Rathranna,P51
Rathroe,P51
Reallen,P51
Reandallane,P51
Reanduff,P51
Rearour North,P51
Rearour South,P51
Reenagoshel,P51
Renny,P51
Richardstown,P51
River Valley,P51
Riverview,P51
Rockchapel,P51
Rockforest,P51
Rockforest East,P51
Rockhill,P51
Rockmount,P51
Rocksavage,P51
Rockspring,P51
Roskeen,P51
Rosnagussane,P51
Rossacon,P51
Rossagh East,P51
Rossagh West,P51
Rossaghroe,P51
Rossglass,P51
Rossline,P51
Rossnanarney,P51
Rosybower,P51
Ruanes,P51
Ruhillbeg,P51
Ruhillmore,P51
Rusheen,P51
Saffron Hill,P51
Saint Anthony's Park,P51
Sally Park,P51
Sally's Cross,P51
Sandville,P51
Sandyhill,P51
Scarragh,P51
Scart,P51
Scarteen,P51
Scarteen Lower,P51
Scarteen Upper,P51
Scrahan,P51
Shanagh,P51
Shanakiel,P51
Shanakill,P51
Shanakill Lower,P51
Shanakill Upper,P51
Shanaknock,P51
Shanavoher,P51
Shanballa,P51
Shanballymore,P51
Shanballymore Lower,P51
Shanballymore Upper,P51
Sheepmount,P51
Shonee,P51
Shronebeha,P51
Skagh,P51
Skaghardgannon,P51
Skahanagh Beg,P51
Skahanagh More,P51
Skenakilla,P51
Skenakilla Cross,P51
Sleemana,P51
Slieveadoctor,P51
Slumberhill,P51
Smithfield,P51
Spa Glen,P51
Spikle,P51
Spital,P51
Spitalfields,P51
Spring Grove,P51
Springfield,P51
Springmount,P51
Springvalley,P51
Springville,P51
Steeple Close,P51
Steeple View,P51
Stonefield,P51
Streamhill,P51
Streamhill West,P51
String,P51
String Cross,P51
Subulter,P51
Summerhill,P51
Sunfort,P51
Sunville,P51
Sycamore,P51
Tanyard Wood,P51
Taur,P51
Templeconnell,P51
Templemary,P51
Templevally,P51
The Abbey,P51
The Arches,P51
The Beeches,P51
The Commons,P51
The Fair Field,P51
The Island,P51
The Mall,P51
The Old Course,P51
The Rock,P51
The Spa,P51
The Square,P51
The Village,P51
Tinnascart,P51
Tooreen North,P51
Tooreen South,P51
Tooreenavuscaun,P51
Tooreenbawn,P51
Tooreencormack,P51
Tooreenderby,P51
Tooreenfineen,P51
Tooreennagrena,P51
Tooreenreaghy,P51
Toormore,P51
Tourbonia,P51
Toureen,P51
Toureenfineen,P51
Tubber,P51
Tulladuff,P51
Tullig,P51
Tureenamore,P51
Tureenclasaugh,P51
Tureenduve,P51
Tureenglanahee,P51
Turnpike,P51
Two Gneeves,P51
Umeraboy East,P51
Umeraboy West,P51
Upper Aubane,P51
Upper Dromahane,P51
Upper Lacknalooha,P51
Velvetstown,P51
Vinepark,P51
Wallstown,P51
Walshestown,P51
Waterdyke,P51
Waterhouse,P51
Waterloo,P51
West End,P51
Willowbrook,P51
Windmill,P51
Woodpark,P51
Woodview,P51
Woodville,P51
Freemount,P56
Fortlands,P56
Fiddane,P56
Ferryfort,P56
Farthingville East,P56
Farthingville,P56
Farranshonikeen,P56
Farran,P56
Dromina,P56
Dromin,P56
Dromanig,P56
Doona,P56
Deliga,P56
Deerpark,P56
Concealment,P56
Commons,P56
Coarliss,P56
Clyderragh,P56
Cloonkeen,P56
Clonsillagh,P56
Clonmore,P56
Clonleigh,P56
Clongown,P56
Clonee,P56
Cloghanughera,P56
Clashganniv,P56
Cherry Hill,P56
Charleville,P56
Chapel Hill,P56
Castlewrixon,P56
Castlelishon,P56
Castleharrison,P56
Capnagoul,P56
Cahernagh,P56
Ballypierce,P56
Ballynoran,P56
Ballynaguilla,P56
Ballylopen,P56
Ballyhubba,P56
Ballyhea,P56
